scene,patch_cal,SAR_Longitude,SAR_Latitude,SAR_Start_Time,SAR_End_Time,Detection_Time,MMSI,Sog,Cog,True_Head,AIS_Longitude,AIS_Latitude,AIS_Length,AIS_Width,Ship_Type,Nav_Status,Draught,Gross_tonnage,Deadweight,category,has_ais,_orig_order,Pred_Lat,Pred_Lon,Kalman_Lat,Kalman_Lon,Kalman_Shift_m
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x19537_y8088.tif,123,30.8,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413375660,0.01,25.72,283.0,122.57325,30.786058,153,22,70,1,75,,,Cargo,True,1463,30.78605804168138,122.57325002337117,30.786058005557518,122.57325000311616,0.0006859252353842067
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Cargo_x1621_y2753.tif,123,30.8,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,413375660,0.02,25.369999999999997,143.0,122.634476,30.784452,153,22,70,1,75,,,Cargo,True,3181,30.786058040291998,122.57325002259213,30.784881231258442,122.61811270982419,1563.8680530624847
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x52438_y6148.tif,123,30.8,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413375660,0.01,23.830000000000002,147.0,122.641579,30.789339,153,22,70,1,75,,,Cargo,True,4071,30.78425530374103,122.64197586080657,30.787978093981053,122.64168523967932,151.66575272955143
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x51561_y6151.tif,123,30.8,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413375660,0.05,13.86,343.0,122.618958,30.784687,153,22,70,1,75,,,Cargo,True,4654,30.78920712077009,122.6654035829028,30.786001755381264,122.63246750188355,1298.7703075311447
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x16031_y11702.tif,122,31.1,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413375690,1.0,27.389999999999997,278.0,122.146294,31.053093,132,20,70,0,60,4375.0,4179.0,Cargo,True,1302,31.053097107854782,122.14629648444708,31.05309354771397,122.14629433125961,0.06859253410836944
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x9167_y13704.tif,118,38.9,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413375690,0.0,4.61,301.0,118.239265,38.943794,132,20,70,1,60,4375.0,4179.0,Cargo,True,1823,31.05309697092629,122.14629640163218,36.834921742786534,119.28346047482374,251758.2380749969
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x9355_y12424.tif,118,38.9,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413375690,0.01,32.339999999999996,40.0,118.207245,38.895992,132,20,70,1,60,4375.0,4179.0,Cargo,True,2623,39.91036387443515,117.76067747774502,39.167539456623274,118.08769882769862,31911.49632770102
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x51268_y6027.tif,123,30.8,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413375740,0.0,31.93,138.0,122.603584,30.76828,149,21,70,1,84,,,Cargo,True,4078,30.76828,122.603584,30.76828,122.603584,0.0
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Tanker_x20955_y6919.tif,121,30.7,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,413375880,0.0,34.6,262.0,121.449699,30.703899,93,15,81,0,44,2442.0,3820.0,Tanker,True,3586,30.703899,121.449699,30.703899,121.449699,0.0
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x8789_y14783.tif,118,38.8,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,413375930,1.15,10.1,95.0,118.260246,38.84407,122,21,70,0,80,,,Cargo,True,772,38.84407,118.260246,38.84407,118.260246,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x10813_y13836.tif,118,39.0,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413376010,0.0,3.59,275.0,118.050507,38.957932,136,19,70,1,74,,,Cargo,True,1048,38.957932,118.050507,38.957932,118.050507,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x38167_y9112.tif,122,31.1,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413376010,0.61,28.79,286.0,122.055038,31.076292,136,19,70,0,73,,,Cargo,True,3967,38.957932,118.050507,33.18274367037862,120.98478472605791,254982.97439295662
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Tug_x16052_y7284.tif,115,22.5,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,413376030,1.2,34.65,351.0,114.748497,22.475317,81,0,52,0,50,2723.0,1275.0,Tug,True,4831,22.475317,114.748497,22.475317,114.748497,0.0
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Cargo_x343_y6253.tif,122,31.2,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,413376090,0.02,31.27,41.0,122.47731,31.207272,190,32,70,1,105,,,Cargo,True,3285,31.207272,122.47731,31.207272,122.47731,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x11210_y3281.tif,122,30.2,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413376150,0.0,23.54,349.0,121.808899,30.222143,113,16,70,1,40,,,Cargo,True,1253,30.222143,121.808899,30.222143,121.808899,0.0
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x9647_y14190.tif,118,38.9,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,413376230,0.01,24.39,320.0,118.176071,38.907223,189,32,70,1,71,,,Cargo,True,767,38.907223042136174,118.1760710245513,38.90722300561816,118.1760710032735,0.0006859261854292042
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x9475_y11873.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376230,0.0,14.95,338.0,118.204689,38.946877,189,32,70,1,72,,,Cargo,True,2496,38.90722304073163,118.17607102373293,38.93627905988373,118.1970405430912,1351.3977199272272
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x51561_y11454.tif,122,31.4,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413376230,0.01,15.780000000000001,170.0,122.477638,31.441759,189,32,70,1,107,,,Cargo,True,4211,38.95173442433343,118.20819456320929,33.4521802046658,121.33470754650826,247938.37352292557
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x7854_y12279.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376270,0.01,10.870000000000001,306.0,118.380463,38.884605,190,32,70,1,111,32493.0,53171.0,Cargo,True,2436,38.884605,118.380463,38.884605,118.380463,0.0
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Tanker_x33241_y11024.tif,122,31.3,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,413376290,0.65,28.8,291.0,121.824203,31.284,115,18,81,0,82,7465.0,8630.0,Tanker,True,3558,31.284,121.824203,31.284,121.824203,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Tanker_x27441_y2016.tif,122,30.1,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413376310,0.12,18.02,345.0,121.841599,30.1374,91,14,80,0,45,,,Tanker,True,4739,30.1374,121.841599,30.1374,121.841599,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Other Type_x9310_y6163.tif,118,38.9,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413376320,0.01,11.209999999999999,344.0,118.223923,38.946083,190,32,0,1,68,33147.0,57033.0,Other Type,True,187,38.946083,118.223923,38.946083,118.223923,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x8382_y15195.tif,118,38.8,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413376380,1.1199999999999999,12.8,130.0,118.296822,38.800648,167,24,70,0,103,,,Cargo,True,1091,38.800653052918506,118.29682347305202,38.80064867372247,118.29682219640694,0.07682363774094741
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x9381_y12281.tif,118,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413376380,0.01,14.440000000000001,89.0,118.207146,38.909222,167,24,70,1,57,,,Cargo,True,2073,38.80065288448789,118.29682342395029,38.8802057553197,118.23111324025398,3835.6674024182057
S1A_IW_GRDH_1SDV_20150823T221233_20150823T221258_007396_00A2CA_54D0,Cargo_x1601_y7784.tif,119,39.0,8/23/2015 22:12,8/23/2015 22:12,8/23/2015 22:12,413376390,0.0,27.55,51.0,119.147499,39.027,200,32,70,1,70,28000.0,45000.0,Cargo,True,1,39.027,119.147499,39.027,119.147499,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x9828_y13895.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413376390,0.0,22.4,325.0,118.1614,38.936481,200,32,70,1,71,28000.0,45000.0,Cargo,True,1922,39.027,119.147499,38.96067316035635,118.42494538975501,22948.934124985077
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x8563_y12346.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376390,0.02,11.73,190.0,118.297638,38.89114,200,32,70,1,71,28000.0,45000.0,Cargo,True,2440,38.92539292650334,118.04060836302895,38.900309511998806,118.22883113936504,6041.337625439257
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Tanker_x20540_y7016.tif,121,30.7,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413376430,0.08,17.869999999999997,223.0,121.438454,30.713728,103,16,81,1,74,4608.0,7030.0,Tanker,True,4751,30.713728,121.438454,30.713728,121.438454,0.0
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x1814_y11468.tif,119,39.0,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413376460,0.0,0.79,274.0,119.124313,39.025826,189,32,70,1,113,32965.0,56841.0,Cargo,True,1144,39.025826,119.124313,39.025826,119.124313,0.0
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x7909_y5729.tif,115,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,413376460,1.1800000000000002,24.72,244.0,114.931717,22.103355,189,32,70,0,113,32965.0,56841.0,Cargo,True,1631,39.025826,119.124313,26.626064398663697,116.05223263474387,515540.38446435594
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x5927_y14422.tif,119,38.7,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413376460,0.0,18.03,256.0,118.553375,38.660801,189,32,70,1,113,32965.0,56841.0,Cargo,True,2865,20.030446525612472,114.41814733407573,33.673453163362645,117.44637412237293,563386.2088892504
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x18767_y4169.tif,115,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,413376460,1.1800000000000002,24.72,244.0,114.931717,22.103355,189,32,70,0,113,32965.0,56841.0,Cargo,True,4496,33.87573479147414,117.32116306916083,25.527555473477705,115.62672875686633,387259.21744569525
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x8983_y13532.tif,118,38.8,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413376470,0.0,20.85,262.0,118.226509,38.790199,189,32,70,1,113,32965.0,56769.0,Cargo,True,2977,38.790199,118.226509,38.790199,118.226509,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x8659_y10507.tif,118,38.5,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413376620,0.04,17.39,82.0,118.205452,38.545208,159,30,70,1,102,,,Cargo,True,209,38.545208176601605,118.20545207071801,38.545208023546884,118.20545200942907,0.002743701457362534
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x9359_y11713.tif,118,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413376620,0.0,23.830000000000002,271.0,118.222855,38.959995,159,30,70,1,102,,,Cargo,True,2308,38.545208170714886,118.20545206836074,38.849138831816894,118.21820388241267,12333.212022413976
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x9327_y11882.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376620,0.0,23.34,344.0,118.221382,38.94381,159,30,70,1,102,,,Cargo,True,2497,39.01080422425192,118.22498682115919,38.961744360822244,118.22234701100044,1995.9550669977411
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x50200_y10212.tif,122,31.3,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413376620,0.01,14.88,160.0,122.460716,31.28047,159,30,70,1,102,,,Cargo,True,4219,39.09896470019889,118.2278146118132,33.55461454243933,121.22950334849254,278023.9296097966
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x51396_y8888.tif,123,31.3,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413376620,0.0,14.34,16.0,122.505157,31.287743,159,30,70,1,102,,,Cargo,True,5190,31.21117333796344,122.57799106957576,31.263989636045054,122.52775151219892,3403.9778331143943
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x9154_y13991.tif,118,38.9,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,413376630,0.01,2.77,136.0,118.236305,38.91787,156,24,70,1,550,,,Cargo,True,1014,38.91787004621101,118.23630500287366,38.917870006161465,118.23630500038315,0.0006859252600441466
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x8904_y12169.tif,118,38.9,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413376630,0.0,33.3,64.0,118.263069,38.911449,156,24,70,1,550,,,Cargo,True,2612,38.917870044670636,118.23630500277787,38.91316509211687,118.25591603860433,647.6363249552148
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Tanker_x8617_y9157.tif,121,30.7,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413376670,0.02,5.24,240.0,121.430107,30.708986,130,18,80,1,67,5619.0,8693.0,Tanker,True,1274,30.708986,121.430107,30.708986,121.430107,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Pilot Vessel_x29692_y10363.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413376730,1.17,29.98,,121.66954,31.346542,107,17,50,0,300,,,Pilot Vessel,True,5114,31.346542,121.66954,31.346542,121.66954,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x9616_y13974.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413376740,0.01,30.57,92.0,118.184532,38.926441,190,32,70,1,58,,,Cargo,True,403,38.92644103983461,118.184532030246,38.926441005311275,118.1845320040328,0.0006859246334086763
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x49572_y9470.tif,122,31.2,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413376740,0.01,18.53,240.0,122.457634,31.186396,190,32,70,1,108,,,Cargo,True,3772,38.92644103850679,118.18453202923781,33.25500491897731,121.31560229289207,253865.00678242106
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x1902_y11674.tif,119,39.0,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413376760,0.0,0.0,279.0,119.108719,39.007263,190,32,70,1,0,,,Cargo,True,1732,39.007263,119.108719,39.007263,119.108719,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x9076_y12155.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376760,0.0,8.5,327.0,118.24408,38.91518,190,32,70,1,72,,,Cargo,True,2484,39.007263,119.108719,38.939790155902,118.47516391982182,20175.932106204877
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x52131_y11308.tif,123,31.4,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413376760,0.03,35.95,167.0,122.501526,31.426462,190,32,70,1,106,,,Cargo,True,4195,38.90390034521158,118.13816653674833,33.42817302519004,121.3334542164257,248109.01634985584
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x41618_y8530.tif,122,31.2,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413376760,0.9199999999999999,30.689999999999998,305.0,122.165092,31.188101,190,32,70,0,106,,,Cargo,True,5160,30.663893131167086,122.58857249381428,31.03562606592096,122.28826863319676,20614.644099120684
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x7725_y14128.tif,118,38.9,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,413376780,0.0,2.8,311.0,118.395699,38.881851,190,32,70,1,500,,,Cargo,True,720,38.881851,118.395699,38.881851,118.395699,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x8809_y12518.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376780,0.02,8.1,353.0,118.266365,38.878334,190,32,70,1,500,,,Cargo,True,2456,38.881851,118.395699,38.87927395545657,118.30093087973273,2993.934403987067
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x1959_y9609.tif,119,39.2,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413376790,0.02,7.01,77.0,119.14856,39.193993,189,32,70,1,105,29090.0,47541.0,Cargo,True,289,39.19399309183844,119.14856001457092,39.19399301224512,119.1485600019428,0.0013718505291234174
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x1591_y11521.tif,119,39.0,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413376790,0.0,16.919999999999998,225.0,119.147514,39.016441,189,32,70,1,105,29090.0,47541.0,Cargo,True,1859,39.19399308877716,119.14856001408522,39.063893674060715,119.14779355833012,5276.55185061825
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x8248_y14056.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413376830,0.0,1.6600000000000001,87.0,118.337975,38.897133,150,22,79,1,50,,,Cargo,True,381,38.897133,118.337975,38.897133,118.337975,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x2166_y10025.tif,119,39.2,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413376830,0.01,32.06,252.0,119.11515,39.160343,150,22,79,1,50,,,Cargo,True,1724,38.897133,118.337975,39.089997342984404,118.90744175946548,19550.2534164674
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x7414_y12102.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413376830,0.02,8.97,352.0,118.432907,38.893242,150,22,79,1,50,,,Cargo,True,2424,39.192584759465475,119.21034961024499,38.973376087941574,118.64102846787897,20086.255998654084
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x2157_y9624.tif,119,39.0,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413376930,0.01,33.22,49.0,119.083603,39.029827,189,32,70,1,105,29090.0,47519.0,Cargo,True,2546,39.029827,119.083603,39.029827,119.083603,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x13883_y5622.tif,122,30.5,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413376940,0.85,23.8,249.0,122.039497,30.473333,147,21,70,0,78,,,Cargo,True,1204,30.473333,122.039497,30.473333,122.039497,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Tanker_x20590_y6959.tif,121,30.7,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413376980,0.0,20.61,244.0,121.441872,30.707079,94,15,81,1,440,2492.0,3801.0,Tanker,True,4750,30.707079,121.441872,30.707079,121.441872,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x9477_y10211.tif,118,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413376990,0.0,16.39,268.0,118.203506,38.93821,190,32,70,1,62,29090.0,47480.0,Cargo,True,93,38.93821,118.203506,38.93821,118.203506,0.0
S1A_IW_GRDH_1SDV_20160712T221240_20160712T221305_012121_012C5B_8569,Cargo_x2180_y4140.tif,119,39.2,7/12/2016 22:12,7/12/2016 22:13,7/12/2016 22:12,413377030,0.01,30.46,49.0,119.116432,39.170654,159,25,70,1,53,15485.0,23000.0,Cargo,True,2711,39.170654,119.116432,39.170654,119.116432,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x9082_y12312.tif,118,38.9,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413377040,0.01,7.12,334.0,118.240112,38.901184,180,26,70,1,62,,,Cargo,True,2479,38.901184,118.240112,38.901184,118.240112,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x1466_y7683.tif,119,39.0,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413377050,0.0,19.22,225.0,119.167015,39.035011,189,32,70,1,105,29090.0,47350.0,Cargo,True,28,39.035011,119.167015,39.035011,119.167015,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x2070_y10024.tif,119,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413377050,0.01,31.49,247.0,119.08622,38.993038,189,32,70,1,105,29090.0,47350.0,Cargo,True,2238,39.035011,119.167015,39.004255728285074,119.10781331848553,2244.528288336745
S1A_IW_GRDH_1SDV_20161018T095407_20161018T095432_013543_015ACD_AB15,Tanker_x14691_y14154.tif,122,29.9,10/18/2016 9:54,10/18/2016 9:54,10/18/2016 9:54,413377080,0.01,13.98,287.0,122.245155,29.916613,97,15,80,1,53,2995.0,3913.0,Tanker,True,3019,29.916613,122.245155,29.916613,122.245155,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x45294_y9033.tif,122,31.1,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413377170,1.04,28.2,277.0,122.319641,31.104038,139,20,70,0,380,,,Cargo,True,4133,31.104038,122.319641,31.104038,122.319641,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x44971_y5248.tif,122,30.6,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413377320,0.02,16.23,,122.400291,30.638927,135,19,70,1,71,,,Cargo,True,3788,30.638927,122.400291,30.638927,122.400291,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Other Type_x41197_y5984.tif,122,30.7,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413377350,0.01,0.0,0.0,122.245102,30.7082,0,0,0,15,0,,,Other Type,True,3953,30.7082,122.245102,30.7082,122.245102,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x9064_y13998.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413377450,0.0,16.53,82.0,118.246849,38.915337,160,25,70,1,52,15485.0,23000.0,Cargo,True,394,38.915337,118.246849,38.915337,118.246849,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x9169_y13551.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413377450,0.01,22.95,165.0,118.244629,38.957764,160,25,70,1,52,15485.0,23000.0,Cargo,True,544,38.915337,118.246849,38.946424935412026,118.24522231848553,1261.8898929984618
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x31872_y11270.tif,122,31.3,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413377450,0.9,29.2,340.0,121.768486,31.30409,160,25,70,0,102,15485.0,23000.0,Cargo,True,3925,38.96296107126948,118.2443570623608,33.35437058488597,120.82507631569533,244603.02311374625
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x21759_y5372.tif,122,30.5,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413377560,1.27,10.52,106.0,121.529518,30.521297,121,17,70,0,450,,,Cargo,True,4550,30.521297,121.529518,30.521297,121.529518,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x8957_y6770.tif,118,38.9,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413377580,0.01,5.92,341.0,118.251015,38.885899,185,27,79,1,59,,,Cargo,True,172,38.885899046018324,118.25101500613023,38.88589900613578,118.25101500081736,0.0006859258085618637
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x9618_y12205.tif,118,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413377580,0.0,27.310000000000002,121.0,118.181877,38.920124,185,27,79,1,60,,,Cargo,True,2077,38.88589904448438,118.2510150059259,38.910977018570435,118.20035486349913,1894.785277172839
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x9178_y6258.tif,118,38.9,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413377730,0.01,12.33,341.0,118.236702,38.935566,159,24,70,1,500,,,Cargo,True,179,38.935566,118.236702,38.935566,118.236702,0.0
